shape_id,shape_pt_sequence,shape_pt_lon,shape_pt_lat
shape_116-1,26,-97.93447,22.41861
shape_116-1,27,-97.93479,22.4191
shape_116-1,28,-97.93352,22.42706
shape_116-1,29,-97.93082,22.42567
shape_116-1,30,-97.92511,22.42501
shape_116-1,31,-97.92646,22.41623
shape_116-1,32,-97.92435,22.41605
shape_116-1,33,-97.9208,22.41545
shape_116-1,34,-97.92128,22.41212
shape_116-1,35,-97.92229,22.41227
shape_116-1,36,-97.92271,22.40938
shape_116-1,37,-97.9217,22.40926
shape_116-1,38,-97.92278,22.40136
shape_116-1,39,-97.92291,22.40032
shape_116-1,40,-97.92312,22.39949
shape_116-1,41,-97.92912,22.39735
shape_116-1,42,-97.93202,22.39411
shape_116-1,43,-97.9299,22.39198
shape_116-1,44,-97.93033,22.39165
shape_116-1,45,-97.94119,22.39355
shape_116-1,46,-97.94159,22.3906
shape_116-1,47,-97.9432,22.39083
shape_116-1,48,-97.94397,22.39072
shape_116-1,49,-97.94407,22.3904
shape_116-1,50,-97.94657,22.39058
shape_116-1,51,-97.94151,22.39105
shape_116-1,52,-97.94159,22.3906
shape_116-1,53,-97.94133,22.39225
shape_116-1,54,-97.937,22.39171
shape_116-1,55,-97.93363,22.39139
shape_116-1,56,-97.93314,22.39206
shape_116-1,57,-97.93033,22.39165
shape_116-1,58,-97.9299,22.39198
shape_116-1,59,-97.93202,22.39411
shape_116-1,60,-97.92912,22.39735
shape_116-1,61,-97.92312,22.39949
shape_116-1,62,-97.92291,22.40032
shape_116-1,63,-97.92278,22.40136
shape_116-1,64,-97.9217,22.40926
shape_116-1,65,-97.92271,22.40938
shape_116-1,66,-97.92229,22.41227
shape_116-1,67,-97.92128,22.41212
shape_116-1,68,-97.9208,22.41545
shape_116-1,69,-97.92435,22.41605
shape_116-1,70,-97.92646,22.41623
shape_116-1,71,-97.92511,22.42501
shape_116-1,72,-97.93082,22.42567
shape_116-1,73,-97.93352,22.42706
shape_116-1,74,-97.93479,22.4191
shape_116-1,75,-97.93447,22.41861
shape_116-1,76,-97.93496,22.41565
shape_116-1,77,-97.93378,22.41551
shape_116-1,78,-97.93387,22.41446
shape_116-1,79,-97.93367,22.41436
shape_116-1,80,-97.93376,22.41345
shape_116-1,81,-97.93155,22.41226
shape_116-1,82,-97.93443,22.41063
shape_116-1,83,-97.93822,22.40867
shape_116-1,84,-97.9417,22.4167
shape_116-1,85,-97.94196,22.4166
shape_116-1,86,-97.9373,22.40583
shape_116-1,87,-97.9378,22.39901
shape_116-1,88,-97.94063,22.39933
shape_116-1,89,-97.94021,22.40195
shape_116-1,90,-97.9404,22.40075
shape_116-1,91,-97.9408,22.39835
shape_116-1,92,-97.9407,22.39757
shape_116-1,93,-97.9409,22.39603
shape_116-1,94,-97.94108,22.3947
shape_116-1,95,-97.9414,22.39265
shape_116-1,96,-97.94159,22.3906
shape_116-1,97,-97.94172,22.39
shape_116-1,98,-97.94189,22.38905
shape_116-1,99,-97.94215,22.38675
shape_116-1,100,-97.94705,22.38726
shape_116-1,101,-97.95022,22.38778
shape_116-1,102,-97.95153,22.3903
shape_116-1,103,-97.94998,22.39228
shape_37-1,0,-97.78697,22.26511
shape_37-1,1,-97.78684,22.264
shape_37-1,2,-97.79578,22.26275
shape_37-1,3,-97.79587,22.2635
shape_37-1,4,-97.7987,22.26316
shape_37-1,5,-97.80303,22.26115
shape_37-1,6,-97.81868,22.25325
shape_37-1,7,-97.81965,22.25332
shape_37-1,8,-97.82158,22.25534
shape_37-1,9,-97.82651,22.2511
shape_37-1,10,-97.82728,22.25055
shape_37-1,11,-97.83308,22.2456
shape_37-1,12,-97.83669,22.24754
shape_37-1,13,-97.84125,22.24016
shape_37-1,14,-97.8413,22.23997
shape_37-1,15,-97.84154,22.23954
shape_37-1,16,-97.83901,22.2382
shape_37-1,17,-97.83978,22.23708
shape_37-1,18,-97.84083,22.2344
shape_37-1,19,-97.84105,22.2338
shape_37-1,20,-97.84026,22.23355
shape_37-1,21,-97.83989,22.23337
shape_37-1,22,-97.839,22.23308
shape_37-1,23,-97.84029,22.23018
shape_37-1,24,-97.8404,22.23009
shape_37-1,25,-97.84152,22.22778
shape_37-1,26,-97.84085,22.22773
shape_37-1,27,-97.84067,22.2274
shape_37-1,28,-97.84034,22.22606
shape_37-1,29,-97.84474,22.21759
shape_37-1,30,-97.84521,22.21771
shape_37-1,31,-97.84845,22.21047
shape_37-1,32,-97.8487,22.21022
shape_37-1,33,-97.85287,22.2121
shape_37-1,34,-97.8531,22.21188
shape_37-1,35,-97.85587,22.21241
shape_37-1,36,-97.85755,22.21324
shape_37-1,37,-97.85542,22.21719
shape_37-1,38,-97.85128,22.21528
shape_37-1,39,-97.85204,22.21369
shape_37-1,40,-97.85033,22.21295
shape_37-1,41,-97.83986,22.23341
shape_37-1,42,-97.83986,22.23341
shape_37-1,43,-97.85033,22.21295
shape_37-1,44,-97.85204,22.21369
shape_37-1,45,-97.85128,22.21528
shape_37-1,46,-97.85542,22.21719
shape_37-1,47,-97.85755,22.21324
shape_37-1,48,-97.85587,22.21241
shape_37-1,49,-97.8531,22.21188
shape_37-1,50,-97.85287,22.2121
shape_37-1,51,-97.8487,22.21022
shape_37-1,52,-97.84845,22.21047
shape_37-1,53,-97.84521,22.21771
shape_37-1,54,-97.84474,22.21759
shape_37-1,55,-97.84034,22.22606
shape_37-1,56,-97.84067,22.2274
shape_37-1,57,-97.84085,22.22773
shape_37-1,58,-97.84152,22.22778
shape_37-1,59,-97.8404,22.23009
shape_37-1,60,-97.84029,22.23018
shape_37-1,61,-97.839,22.23308
shape_37-1,62,-97.83989,22.23337
shape_37-1,63,-97.84026,22.23355
shape_37-1,64,-97.84199,22.23412
shape_37-1,65,-97.8413,22.23595
shape_37-1,66,-97.84058,22.23753
shape_37-1,67,-97.84134,22.2379
shape_37-1,68,-97.84224,22.23844
shape_37-1,69,-97.84154,22.23954
shape_37-1,70,-97.8413,22.23997
shape_37-1,71,-97.84125,22.24016
shape_37-1,72,-97.83669,22.24754
shape_37-1,73,-97.83308,22.2456
shape_37-1,74,-97.82728,22.25055
shape_37-1,75,-97.82651,22.2511
shape_37-1,76,-97.82158,22.25534
shape_37-1,77,-97.81965,22.25332
shape_37-1,78,-97.81868,22.25325
shape_37-1,79,-97.80303,22.26115
shape_37-1,80,-97.7987,22.26316
shape_37-1,81,-97.79744,22.264
shape_37-1,82,-97.79712,22.26418
shape_37-1,83,-97.80242,22.27317
shape_37-1,84,-97.80021,22.27417
shape_37-1,85,-97.79396,22.27516
shape_37-1,86,-97.79019,22.27008
shape_37-1,87,-97.78688,22.26471
shape_47-1,0,-97.88127,22.33138
shape_47-1,1,-97.8811,22.32638
shape_47-1,2,-97.88565,22.32618
shape_47-1,3,-97.88685,22.32344
shape_47-1,4,-97.88263,22.323
shape_47-1,5,-97.8763,22.32342
shape_47-1,6,-97.88177,22.30601
shape_47-1,7,-97.88153,22.30456
shape_47-1,8,-97.87325,22.29118
shape_47-1,9,-97.87312,22.28957
shape_47-1,10,-97.87022,22.28785
shape_47-1,11,-97.86591,22.28495
shape_47-1,12,-97.86291,22.28137
shape_47-1,13,-97.85737,22.27641
shape_47-1,14,-97.85437,22.27387
shape_47-1,15,-97.85218,22.27291
shape_47-1,16,-97.85065,22.27268
shape_47-1,17,-97.84737,22.26966
shape_47-1,18,-97.85111,22.26021
shape_47-1,19,-97.85419,22.25185
shape_47-1,20,-97.85479,22.25063
shape_47-1,21,-97.85458,22.24809
shape_47-1,22,-97.85516,22.24714
shape_47-1,23,-97.85535,22.24309
shape_47-1,24,-97.85484,22.24195
shape_47-1,25,-97.85316,22.23856
shape_47-1,26,-97.84999,22.23715
shape_47-1,27,-97.84934,22.23647
shape_47-1,28,-97.84776,22.23236
shape_47-1,29,-97.84662,22.23053
shape_47-1,30,-97.84683,22.22916
shape_47-1,31,-97.85422,22.21562
shape_47-1,32,-97.85602,22.21202
shape_47-1,33,-97.85777,22.2127
shape_47-1,34,-97.85776,22.21269
shape_47-1,35,-97.85712,22.21403
shape_47-1,36,-97.85626,22.21365
shape_47-1,37,-97.85675,22.21279
shape_47-1,38,-97.85585,22.21248
shape_47-1,39,-97.85484,22.21228
shape_47-1,40,-97.85244,22.21679
shape_47-1,41,-97.85338,22.21717
shape_47-1,42,-97.84683,22.22916
shape_47-1,43,-97.84662,22.23053
shape_47-1,44,-97.84776,22.23236
shape_47-1,45,-97.84934,22.23647
shape_47-1,46,-97.84999,22.23715
shape_47-1,47,-97.85316,22.23856
shape_47-1,48,-97.85484,22.24195
shape_47-1,49,-97.85535,22.24309
shape_47-1,50,-97.85516,22.24714
shape_47-1,51,-97.85458,22.24809
shape_47-1,52,-97.85479,22.25063
shape_47-1,53,-97.85419,22.25185
shape_47-1,54,-97.85111,22.26021
shape_47-1,55,-97.84737,22.26966
shape_47-1,56,-97.85065,22.27268
shape_47-1,57,-97.85218,22.27291
shape_47-1,58,-97.85437,22.27387
shape_47-1,59,-97.85737,22.27641
shape_47-1,60,-97.86291,22.28137
shape_47-1,61,-97.86591,22.28495
shape_47-1,62,-97.87022,22.28785
shape_47-1,63,-97.87312,22.28957
shape_47-1,64,-97.87325,22.29118
shape_47-1,65,-97.88153,22.30456
shape_47-1,66,-97.88177,22.30601
shape_47-1,67,-97.8763,22.32342
shape_47-1,68,-97.88263,22.323
shape_47-1,69,-97.88685,22.32344
shape_47-1,70,-97.88565,22.32618
shape_47-1,71,-97.88106,22.32638
shape_47-1,72,-97.8813,22.33146
shape_24-1,0,-97.86577,22.32197
shape_24-1,1,-97.86956,22.32162
shape_24-1,2,-97.86848,22.3171
shape_24-1,3,-97.8685,22.31683
shape_24-1,4,-97.86987,22.31681
shape_24-1,5,-97.8702,22.31716
shape_24-1,6,-97.87259,22.31722
shape_24-1,7,-97.8746,22.31781
shape_24-1,8,-97.87829,22.31782
shape_24-1,9,-97.88562,22.31782
shape_24-1,10,-97.88606,22.31619
shape_24-1,11,-97.8874,22.31115
shape_24-1,12,-97.8905,22.31111
shape_24-1,13,-97.89205,22.30902
shape_24-1,14,-97.89353,22.30636
shape_24-1,15,-97.89365,22.30598
shape_24-1,16,-97.89259,22.30525
shape_24-1,17,-97.89614,22.30128
shape_24-1,18,-97.89323,22.29919
shape_24-1,19,-97.8928,22.29998
shape_24-1,20,-97.89274,22.30009
shape_24-1,21,-97.89198,22.30043
shape_24-1,22,-97.8913,22.30028
shape_24-1,23,-97.89042,22.30168
shape_24-1,24,-97.88944,22.30119
shape_24-1,25,-97.88925,22.30159
shape_24-1,26,-97.88712,22.30054
shape_24-1,27,-97.88779,22.29918
shape_24-1,28,-97.88974,22.29808
shape_24-1,29,-97.88942,22.29742
shape_24-1,30,-97.88987,22.29718
shape_24-1,31,-97.88688,22.29562
shape_24-1,32,-97.88205,22.29509
shape_24-1,33,-97.88028,22.2945
shape_24-1,34,-97.87991,22.29414
shape_24-1,35,-97.87322,22.29043
shape_24-1,36,-97.873,22.28894
shape_24-1,37,-97.87308,22.28804
shape_24-1,38,-97.87392,22.28566
shape_24-1,39,-97.87397,22.28438
shape_24-1,40,-97.87306,22.28233
shape_24-1,41,-97.87315,22.27857
shape_24-1,42,-97.87402,22.27537
shape_24-1,43,-97.87472,22.27259
shape_24-1,44,-97.87372,22.26981
shape_24-1,45,-97.87383,22.26719
shape_24-1,46,-97.87483,22.26476
shape_24-1,47,-97.87641,22.2587
shape_24-1,48,-97.87663,22.25709
shape_24-1,49,-97.8759,22.25312
shape_24-1,50,-97.86986,22.23929
shape_24-1,51,-97.86501,22.22744
shape_24-1,52,-97.8634,22.22348
shape_24-1,53,-97.86321,22.22156
shape_24-1,54,-97.85582,22.21839
shape_24-1,55,-97.85582,22.21839
shape_24-1,56,-97.85548,22.21917
shape_24-1,57,-97.86334,22.22271
shape_24-1,58,-97.8634,22.22348
shape_24-1,59,-97.86501,22.22744
shape_24-1,60,-97.86986,22.23929
shape_24-1,61,-97.8759,22.25312
shape_24-1,62,-97.87663,22.25709
shape_24-1,63,-97.87641,22.2587
shape_24-1,64,-97.87483,22.26476
shape_24-1,65,-97.87383,22.26719
shape_24-1,66,-97.87372,22.26981
shape_24-1,67,-97.87472,22.27259
shape_24-1,68,-97.87402,22.27537
shape_24-1,69,-97.87315,22.27857
shape_24-1,70,-97.87306,22.28233
shape_24-1,71,-97.87397,22.28438
shape_24-1,72,-97.87392,22.28566
shape_24-1,73,-97.87308,22.28804
shape_24-1,74,-97.87206,22.28945
shape_24-1,75,-97.87255,22.29039
shape_24-1,76,-97.87335,22.29129
shape_24-1,77,-97.87656,22.29628
shape_24-1,78,-97.87999,22.29441
shape_24-1,79,-97.88028,22.2945
shape_24-1,80,-97.88205,22.29509
shape_24-1,81,-97.88688,22.29562
shape_24-1,82,-97.88987,22.29718
shape_24-1,83,-97.88942,22.29742
shape_24-1,84,-97.88974,22.29808
shape_24-1,85,-97.88779,22.29918
shape_24-1,86,-97.88712,22.30054
shape_24-1,87,-97.88925,22.30159
shape_24-1,88,-97.88944,22.30119
shape_24-1,89,-97.89042,22.30168
shape_24-1,90,-97.8913,22.30028
shape_24-1,91,-97.89198,22.30043
shape_24-1,92,-97.89274,22.30009
shape_24-1,93,-97.8928,22.29998
shape_24-1,94,-97.89323,22.29919
shape_24-1,95,-97.89614,22.30128
shape_24-1,96,-97.89259,22.30525
shape_24-1,97,-97.89365,22.30598
shape_24-1,98,-97.89353,22.30636
shape_24-1,99,-97.89205,22.30902
shape_24-1,100,-97.8905,22.31111
shape_24-1,101,-97.8874,22.31115
shape_24-1,102,-97.88606,22.31619
shape_24-1,103,-97.88548,22.31733
shape_24-1,104,-97.87837,22.31731
shape_24-1,105,-97.87456,22.31737
shape_24-1,106,-97.87259,22.31722
shape_24-1,107,-97.8702,22.31716
shape_24-1,108,-97.86987,22.31681
shape_24-1,109,-97.8685,22.31683
shape_24-1,110,-97.86848,22.3171
shape_24-1,111,-97.86956,22.32164
shape_24-1,112,-97.86578,22.32196
shape_40-1,0,-97.85396,22.21202
shape_40-1,1,-97.85291,22.21184
shape_40-1,2,-97.85282,22.21212
shape_40-1,3,-97.85031,22.21097
shape_40-1,4,-97.84906,22.21336
shape_40-1,5,-97.8482,22.21296
shape_40-1,6,-97.84736,22.21458
shape_40-1,7,-97.84821,22.21498
shape_40-1,8,-97.84358,22.22385
shape_40-1,9,-97.84114,22.22858
shape_40-1,10,-97.84038,22.23017
shape_40-1,11,-97.84021,22.23025
shape_40-1,12,-97.84196,22.22697
shape_40-1,13,-97.84602,22.22865
shape_40-1,14,-97.84512,22.23123
shape_40-1,15,-97.84427,22.23329
shape_40-1,16,-97.84282,22.23736
shape_40-1,17,-97.84222,22.23846
shape_40-1,18,-97.84071,22.24076
shape_40-1,19,-97.83861,22.24433
shape_40-1,20,-97.83629,22.24798
shape_40-1,21,-97.83553,22.24908
shape_40-1,22,-97.83509,22.24954
shape_40-1,23,-97.83716,22.25458
shape_40-1,24,-97.8314,22.25951
shape_40-1,25,-97.83034,22.26032
shape_40-1,26,-97.8274,22.26267
shape_40-1,27,-97.82451,22.26529
shape_40-1,28,-97.82855,22.26951
shape_40-1,29,-97.82581,22.27175
shape_40-1,30,-97.82573,22.27194
shape_40-1,31,-97.82474,22.27284
shape_40-1,32,-97.82967,22.27779
shape_40-1,33,-97.82793,22.27838
shape_40-1,34,-97.82902,22.28074
shape_40-1,35,-97.82915,22.28137
shape_40-1,36,-97.826,22.28296
shape_40-1,37,-97.82347,22.2844
shape_40-1,38,-97.82161,22.28156
shape_40-1,39,-97.81555,22.28632
shape_40-1,40,-97.81788,22.29157
shape_40-1,41,-97.8182,22.29165
shape_40-1,42,-97.81828,22.29202
shape_40-1,43,-97.81854,22.29215
shape_40-1,44,-97.8192,22.29358
shape_40-1,45,-97.82159,22.29364
shape_40-1,46,-97.82173,22.29386
shape_40-1,47,-97.82178,22.2947
shape_40-1,48,-97.82038,22.2948
shape_40-1,49,-97.82006,22.29507
shape_40-1,50,-97.81961,22.29508
shape_40-1,51,-97.81964,22.29579
shape_40-1,52,-97.81953,22.29587
shape_40-1,53,-97.81955,22.29597
shape_40-1,54,-97.81965,22.29601
shape_40-1,55,-97.81976,22.29662
shape_40-1,56,-97.82147,22.29642
shape_40-1,57,-97.81976,22.29662
shape_40-1,58,-97.81965,22.29601
shape_40-1,59,-97.81955,22.29597
shape_40-1,60,-97.81953,22.29587
shape_40-1,61,-97.81964,22.29579
shape_40-1,62,-97.81961,22.29508
shape_40-1,63,-97.82006,22.29507
shape_40-1,64,-97.82038,22.2948
shape_40-1,65,-97.82178,22.2947
shape_40-1,66,-97.82173,22.29386
shape_40-1,67,-97.82159,22.29364
shape_40-1,68,-97.8192,22.29358
shape_40-1,69,-97.81854,22.29215
shape_40-1,70,-97.81828,22.29202
shape_40-1,71,-97.8182,22.29165
shape_40-1,72,-97.81788,22.29157
shape_40-1,73,-97.81555,22.28632
shape_40-1,74,-97.80737,22.29263
shape_40-1,75,-97.80737,22.29263
shape_40-1,76,-97.81555,22.28632
shape_40-1,77,-97.81788,22.29157
shape_40-1,78,-97.8182,22.29165
shape_40-1,79,-97.81828,22.29202
shape_40-1,80,-97.81854,22.29215
shape_40-1,81,-97.8192,22.29358
shape_40-1,82,-97.82159,22.29364
shape_40-1,83,-97.82173,22.29386
shape_40-1,84,-97.82178,22.2947
shape_40-1,85,-97.82038,22.2948
shape_40-1,86,-97.82006,22.29507
shape_40-1,87,-97.81961,22.29508
shape_40-1,88,-97.81964,22.29579
shape_40-1,89,-97.81953,22.29587
shape_40-1,90,-97.81955,22.29597
shape_40-1,91,-97.81965,22.29601
shape_40-1,92,-97.81976,22.29662
shape_40-1,93,-97.82147,22.29642
shape_40-1,94,-97.81976,22.29662
shape_40-1,95,-97.81965,22.29601
shape_40-1,96,-97.81955,22.29597
shape_40-1,97,-97.81953,22.29587
shape_40-1,98,-97.81964,22.29579
shape_40-1,99,-97.81961,22.29508
shape_40-1,100,-97.82006,22.29507
shape_40-1,101,-97.82038,22.2948
shape_40-1,102,-97.82178,22.2947
shape_40-1,103,-97.82173,22.29386
shape_40-1,104,-97.82159,22.29364
shape_40-1,105,-97.8192,22.29358
shape_40-1,106,-97.81854,22.29215
shape_40-1,107,-97.81828,22.29202
shape_40-1,108,-97.8182,22.29165
shape_40-1,109,-97.81788,22.29157
shape_40-1,110,-97.81555,22.28632
shape_40-1,111,-97.82161,22.28156
shape_40-1,112,-97.82347,22.2844
shape_40-1,113,-97.826,22.28296
shape_40-1,114,-97.82915,22.28137
shape_40-1,115,-97.82902,22.28074
shape_40-1,116,-97.82793,22.27838
shape_40-1,117,-97.82967,22.27779
shape_40-1,118,-97.82474,22.27284
shape_40-1,119,-97.82573,22.27194
shape_40-1,120,-97.82581,22.27175
shape_40-1,121,-97.82855,22.26951
shape_40-1,122,-97.82451,22.26529
shape_40-1,123,-97.8274,22.26267
shape_40-1,124,-97.83034,22.26032
shape_40-1,125,-97.8314,22.25951
shape_40-1,126,-97.83716,22.25458
shape_40-1,127,-97.83509,22.24954
shape_40-1,128,-97.83553,22.24908
shape_40-1,129,-97.83629,22.24798
shape_40-1,130,-97.83861,22.24433
shape_40-1,131,-97.84071,22.24076
shape_40-1,132,-97.84222,22.23846
shape_40-1,133,-97.84282,22.23736
shape_40-1,134,-97.84385,22.23473
shape_40-1,135,-97.83988,22.23341
shape_40-1,136,-97.84908,22.21538
shape_40-1,137,-97.85035,22.21291
shape_40-1,138,-97.85202,22.2137
shape_40-1,139,-97.85125,22.21525
shape_40-1,140,-97.85541,22.21722
shape_40-1,141,-97.85761,22.21319
shape_40-1,142,-97.85304,22.21188
shape_31-1,0,-97.89684,22.3249
shape_31-1,1,-97.89431,22.32439
shape_31-1,2,-97.89533,22.32102
shape_31-1,3,-97.89579,22.31956
shape_31-1,4,-97.89622,22.31861
shape_31-1,5,-97.89622,22.31824
shape_31-1,6,-97.8959,22.31824
shape_31-1,7,-97.89537,22.31711
shape_31-1,8,-97.89493,22.31725
shape_31-1,9,-97.89281,22.31672
shape_31-1,10,-97.89054,22.31628
shape_31-1,11,-97.88992,22.31892
shape_31-1,12,-97.88888,22.31868
shape_31-1,13,-97.88685,22.32348
shape_31-1,14,-97.88518,22.32324
shape_31-1,15,-97.88522,22.319
shape_31-1,16,-97.8825,22.31929
shape_31-1,17,-97.88208,22.30968
shape_31-1,18,-97.88087,22.3097
shape_31-1,19,-97.88118,22.30861
shape_31-1,20,-97.88146,22.30778
shape_31-1,21,-97.88183,22.30634
shape_31-1,22,-97.88187,22.3055
shape_31-1,23,-97.88173,22.30463
shape_31-1,24,-97.8812,22.30351
shape_31-1,25,-97.87896,22.30005
shape_31-1,26,-97.87773,22.29808
shape_31-1,27,-97.87336,22.29118
shape_31-1,28,-97.87297,22.28883
shape_31-1,29,-97.87338,22.28699
shape_31-1,30,-97.87394,22.28531
shape_31-1,31,-97.87368,22.28388
shape_31-1,32,-97.87291,22.28215
shape_31-1,33,-97.8731,22.2781
shape_31-1,34,-97.87471,22.2728
shape_31-1,35,-97.87368,22.26992
shape_31-1,36,-97.87381,22.26704
shape_31-1,37,-97.87503,22.26406
shape_31-1,38,-97.87621,22.25935
shape_31-1,39,-97.87649,22.25727
shape_31-1,40,-97.8766,22.25502
shape_31-1,41,-97.87443,22.24893
shape_31-1,42,-97.87308,22.24654
shape_31-1,43,-97.86784,22.23492
shape_31-1,44,-97.86347,22.2234
shape_31-1,45,-97.86328,22.22156
shape_31-1,46,-97.85497,22.218
shape_31-1,47,-97.85588,22.21637
shape_31-1,48,-97.84991,22.21372
shape_31-1,49,-97.85164,22.21039
shape_31-1,50,-97.85079,22.21006
shape_31-1,51,-97.84978,22.20985
shape_31-1,52,-97.84902,22.20995
shape_31-1,53,-97.84865,22.2102
shape_31-1,54,-97.84821,22.21094
shape_31-1,55,-97.84776,22.21079
shape_31-1,56,-97.84712,22.21104
shape_31-1,57,-97.84665,22.2113
shape_31-1,58,-97.84783,22.21185
shape_31-1,59,-97.84821,22.21094
shape_31-1,60,-97.84821,22.21094
shape_31-1,61,-97.84783,22.21185
shape_31-1,62,-97.84665,22.2113
shape_31-1,63,-97.84712,22.21104
shape_31-1,64,-97.84776,22.21079
shape_31-1,65,-97.84821,22.21094
shape_31-1,66,-97.84783,22.21184
shape_31-1,67,-97.84847,22.21212
shape_31-1,68,-97.84872,22.21225
shape_31-1,69,-97.84915,22.21238
shape_31-1,70,-97.84949,22.2126
shape_31-1,71,-97.85206,22.21371
shape_31-1,72,-97.85127,22.21527
shape_31-1,73,-97.85458,22.21681
shape_31-1,74,-97.85626,22.21753
shape_31-1,75,-97.86334,22.22071
shape_31-1,76,-97.86328,22.22156
shape_31-1,77,-97.86347,22.2234
shape_31-1,78,-97.86784,22.23492
shape_31-1,79,-97.87308,22.24654
shape_31-1,80,-97.87443,22.24893
shape_31-1,81,-97.8766,22.25502
shape_31-1,82,-97.87649,22.25727
shape_31-1,83,-97.87621,22.25935
shape_31-1,84,-97.87503,22.26406
shape_31-1,85,-97.87381,22.26704
shape_31-1,86,-97.87368,22.26992
shape_31-1,87,-97.87471,22.2728
shape_31-1,88,-97.8731,22.2781
shape_31-1,89,-97.87291,22.28215
shape_31-1,90,-97.87368,22.28388
shape_31-1,91,-97.87394,22.28531
shape_31-1,92,-97.87338,22.28699
shape_31-1,93,-97.87297,22.28883
shape_31-1,94,-97.87336,22.29118
shape_31-1,95,-97.87773,22.29808
shape_31-1,96,-97.87896,22.30005
shape_31-1,97,-97.8812,22.30351
shape_31-1,98,-97.88173,22.30463
shape_31-1,99,-97.88187,22.3055
shape_31-1,100,-97.88183,22.30634
shape_31-1,101,-97.88146,22.30778
shape_31-1,102,-97.88118,22.30861
shape_31-1,103,-97.87874,22.30875
shape_31-1,104,-97.8788,22.31071
shape_31-1,105,-97.88215,22.31053
shape_31-1,106,-97.8825,22.31929
shape_31-1,107,-97.88522,22.319
shape_31-1,108,-97.88518,22.32324
shape_31-1,109,-97.88685,22.32348
shape_31-1,110,-97.88888,22.31868
shape_31-1,111,-97.88992,22.31892
shape_31-1,112,-97.89054,22.31628
shape_31-1,113,-97.89281,22.31672
shape_31-1,114,-97.89493,22.31725
shape_31-1,115,-97.89537,22.31711
shape_31-1,116,-97.8959,22.31824
shape_31-1,117,-97.89622,22.31824
shape_31-1,118,-97.89622,22.31861
shape_31-1,119,-97.89579,22.31956
shape_31-1,120,-97.89533,22.32102
shape_31-1,121,-97.89431,22.32439
shape_1-1,0,-97.85418,22.21563
shape_1-1,1,-97.85586,22.21246
shape_1-1,2,-97.85486,22.21226
shape_1-1,3,-97.85327,22.21522
shape_1-1,4,-97.85238,22.21683
shape_1-1,5,-97.8533,22.21716
shape_1-1,6,-97.85285,22.2179
shape_1-1,7,-97.85128,22.22096
shape_1-1,8,-97.84898,22.22517
shape_1-1,9,-97.84693,22.22901
shape_1-1,10,-97.84659,22.23016
shape_1-1,11,-97.84677,22.23108
shape_1-1,12,-97.84793,22.23274
shape_1-1,13,-97.84847,22.23381
shape_1-1,14,-97.84902,22.23544
shape_1-1,15,-97.84977,22.23706
shape_1-1,16,-97.85266,22.23813
shape_1-1,17,-97.85335,22.2389
shape_1-1,18,-97.85389,22.24053
shape_1-1,19,-97.85532,22.24282
shape_1-1,20,-97.85528,22.24566
shape_1-1,21,-97.85505,22.24728
shape_1-1,22,-97.85464,22.24815
shape_1-1,23,-97.85487,22.2504
shape_1-1,24,-97.85443,22.25132
shape_1-1,25,-97.85358,22.25352
shape_1-1,26,-97.85265,22.25574
shape_1-1,27,-97.85171,22.25832
shape_1-1,28,-97.84973,22.2637
shape_1-1,29,-97.84752,22.26972
shape_1-1,30,-97.85072,22.27272
shape_1-1,31,-97.85377,22.27353
shape_1-1,32,-97.8549,22.27472
shape_1-1,33,-97.85621,22.27671
shape_1-1,34,-97.85898,22.27808
shape_1-1,35,-97.86291,22.28127
shape_1-1,36,-97.86517,22.28424
shape_1-1,37,-97.86712,22.28583
shape_1-1,38,-97.86843,22.28684
shape_1-1,39,-97.87065,22.28978
shape_1-1,40,-97.87135,22.28964
shape_1-1,41,-97.87188,22.28973
shape_1-1,42,-97.87325,22.29118
shape_1-1,43,-97.87707,22.29727
shape_1-1,44,-97.88116,22.30387
shape_1-1,45,-97.8816,22.30489
shape_1-1,46,-97.88166,22.30675
shape_1-1,47,-97.8786,22.31606
shape_1-1,48,-97.8789,22.31605
shape_1-1,49,-97.88181,22.30663
shape_1-1,50,-97.88179,22.30489
shape_1-1,51,-97.88852,22.30442
shape_1-1,52,-97.88766,22.30896
shape_1-1,53,-97.88723,22.3112
shape_1-1,54,-97.89003,22.31112
shape_1-1,55,-97.889,22.31548
shape_1-1,56,-97.88883,22.31596
shape_1-1,57,-97.8889,22.31615
shape_1-1,58,-97.88872,22.3164
shape_1-1,59,-97.88892,22.31755
shape_1-1,60,-97.88892,22.31755
shape_1-1,61,-97.88872,22.3164
shape_1-1,62,-97.8889,22.31615
shape_1-1,63,-97.88883,22.31596
shape_1-1,64,-97.889,22.31548
shape_1-1,65,-97.89003,22.31112
shape_1-1,66,-97.88723,22.3112
shape_1-1,67,-97.88766,22.30896
shape_1-1,68,-97.88871,22.30468
shape_1-1,69,-97.89123,22.30534
shape_1-1,70,-97.88942,22.30398
shape_1-1,71,-97.88914,22.30433
shape_1-1,72,-97.88878,22.30421
shape_1-1,73,-97.8887,22.30447
shape_1-1,74,-97.88162,22.30494
shape_1-1,75,-97.88157,22.30655
shape_1-1,76,-97.88031,22.31058
shape_1-1,77,-97.87861,22.3161
shape_1-1,78,-97.87881,22.3161
shape_1-1,79,-97.8805,22.31054
shape_1-1,80,-97.8819,22.30663
shape_1-1,81,-97.88181,22.30486
