route_id,direction_id,shape_id,service_id,trip_id
r83,1,shape_83-1,srv1111111,r83_trip_00_9
r84,1,shape_84-1,srv1111111,r84_trip_00_1
r84,1,shape_84-1,srv1111111,r84_trip_00_2
r84,1,shape_84-1,srv1111111,r84_trip_00_3
r84,1,shape_84-1,srv1111111,r84_trip_00_4
r84,1,shape_84-1,srv1111111,r84_trip_00_5
r84,1,shape_84-1,srv1111111,r84_trip_00_6
r84,1,shape_84-1,srv1111111,r84_trip_00_7
r84,1,shape_84-1,srv1111111,r84_trip_00_8
r84,1,shape_84-1,srv1111111,r84_trip_00_9
r85,1,shape_85-1,srv1111111,r85_trip_00_1
r85,1,shape_85-1,srv1111111,r85_trip_00_2
r85,1,shape_85-1,srv1111111,r85_trip_00_3
r85,1,shape_85-1,srv1111111,r85_trip_00_4
r85,1,shape_85-1,srv1111111,r85_trip_00_5
r85,1,shape_85-1,srv1111111,r85_trip_00_6
r85,1,shape_85-1,srv1111111,r85_trip_00_7
r85,1,shape_85-1,srv1111111,r85_trip_00_8
r85,1,shape_85-1,srv1111111,r85_trip_00_9
r86,1,shape_86-1,srv1111111,r86_trip_00_1
r86,1,shape_86-1,srv1111111,r86_trip_00_2
r86,1,shape_86-1,srv1111111,r86_trip_00_3
r86,1,shape_86-1,srv1111111,r86_trip_00_4
r86,1,shape_86-1,srv1111111,r86_trip_00_5
r86,1,shape_86-1,srv1111111,r86_trip_00_6
r86,1,shape_86-1,srv1111111,r86_trip_00_7
r86,1,shape_86-1,srv1111111,r86_trip_00_8
r86,1,shape_86-1,srv1111111,r86_trip_00_9
r87,1,shape_87-1,srv1111111,r87_trip_00_1
r87,1,shape_87-1,srv1111111,r87_trip_00_2
r87,1,shape_87-1,srv1111111,r87_trip_00_3
r87,1,shape_87-1,srv1111111,r87_trip_00_4
r87,1,shape_87-1,srv1111111,r87_trip_00_5
r87,1,shape_87-1,srv1111111,r87_trip_00_6
r87,1,shape_87-1,srv1111111,r87_trip_00_7
r87,1,shape_87-1,srv1111111,r87_trip_00_8
r87,1,shape_87-1,srv1111111,r87_trip_00_9
r88A,1,shape_88A-1,srv1111111,r88A_trip_00_1
r88A,1,shape_88A-1,srv1111111,r88A_trip_00_2
r88A,1,shape_88A-1,srv1111111,r88A_trip_00_3
r88A,1,shape_88A-1,srv1111111,r88A_trip_00_4
r88A,1,shape_88A-1,srv1111111,r88A_trip_00_5
r88A,1,shape_88A-1,srv1111111,r88A_trip_00_6
r88A,1,shape_88A-1,srv1111111,r88A_trip_00_7
r88A,1,shape_88A-1,srv1111111,r88A_trip_00_8
r88A,1,shape_88A-1,srv1111111,r88A_trip_00_9
r88,1,shape_88-1,srv1111111,r88_trip_00_1
r88,1,shape_88-1,srv1111111,r88_trip_00_2
r88,1,shape_88-1,srv1111111,r88_trip_00_3
r88,1,shape_88-1,srv1111111,r88_trip_00_4
r88,1,shape_88-1,srv1111111,r88_trip_00_5
r88,1,shape_88-1,srv1111111,r88_trip_00_6
r88,1,shape_88-1,srv1111111,r88_trip_00_7
r88,1,shape_88-1,srv1111111,r88_trip_00_8
r88,1,shape_88-1,srv1111111,r88_trip_00_9
r89A,1,shape_89A-1,srv1111111,r89A_trip_00_1
r89A,1,shape_89A-1,srv1111111,r89A_trip_00_2
r89A,1,shape_89A-1,srv1111111,r89A_trip_00_3
r89A,1,shape_89A-1,srv1111111,r89A_trip_00_4
r89A,1,shape_89A-1,srv1111111,r89A_trip_00_5
r89A,1,shape_89A-1,srv1111111,r89A_trip_00_6
r89A,1,shape_89A-1,srv1111111,r89A_trip_00_7
r89A,1,shape_89A-1,srv1111111,r89A_trip_00_8
r89A,1,shape_89A-1,srv1111111,r89A_trip_00_9
r89,1,shape_89-1,srv1111111,r89_trip_00_1
r89,1,shape_89-1,srv1111111,r89_trip_00_2
r89,1,shape_89-1,srv1111111,r89_trip_00_3
r89,1,shape_89-1,srv1111111,r89_trip_00_4
r89,1,shape_89-1,srv1111111,r89_trip_00_5
r89,1,shape_89-1,srv1111111,r89_trip_00_6
r89,1,shape_89-1,srv1111111,r89_trip_00_7
r89,1,shape_89-1,srv1111111,r89_trip_00_8
r89,1,shape_89-1,srv1111111,r89_trip_00_9
r8,1,shape_8-1,srv1111111,r8_trip_00_1
r8,1,shape_8-1,srv1111111,r8_trip_00_2
r8,1,shape_8-1,srv1111111,r8_trip_00_3
r8,1,shape_8-1,srv1111111,r8_trip_00_4
r8,1,shape_8-1,srv1111111,r8_trip_00_5
r8,1,shape_8-1,srv1111111,r8_trip_00_6
r8,1,shape_8-1,srv1111111,r8_trip_00_7
r8,1,shape_8-1,srv1111111,r8_trip_00_8
r8,1,shape_8-1,srv1111111,r8_trip_00_9
r90,1,shape_90-1,srv1111111,r90_trip_00_1
r90,1,shape_90-1,srv1111111,r90_trip_00_2
r90,1,shape_90-1,srv1111111,r90_trip_00_3
r90,1,shape_90-1,srv1111111,r90_trip_00_4
r90,1,shape_90-1,srv1111111,r90_trip_00_5
r90,1,shape_90-1,srv1111111,r90_trip_00_6
r90,1,shape_90-1,srv1111111,r90_trip_00_7
r90,1,shape_90-1,srv1111111,r90_trip_00_8
r90,1,shape_90-1,srv1111111,r90_trip_00_9
r9,1,shape_9-1,srv1111111,r9_trip_00_1
r9,1,shape_9-1,srv1111111,r9_trip_00_2
r9,1,shape_9-1,srv1111111,r9_trip_00_3
r9,1,shape_9-1,srv1111111,r9_trip_00_4
r9,1,shape_9-1,srv1111111,r9_trip_00_5
r9,1,shape_9-1,srv1111111,r9_trip_00_6
r9,1,shape_9-1,srv1111111,r9_trip_00_7
r9,1,shape_9-1,srv1111111,r9_trip_00_8
r9,1,shape_9-1,srv1111111,r9_trip_00_9
rFracc.,1,shape_Fracc.-1,srv1111111,rFracc._trip_00_1
rFracc.,1,shape_Fracc.-1,srv1111111,rFracc._trip_00_2
rFracc.,1,shape_Fracc.-1,srv1111111,rFracc._trip_00_3
rFracc.,1,shape_Fracc.-1,srv1111111,rFracc._trip_00_4
rFracc.,1,shape_Fracc.-1,srv1111111,rFracc._trip_00_5
rFracc.,1,shape_Fracc.-1,srv1111111,rFracc._trip_00_6
rFracc.,1,shape_Fracc.-1,srv1111111,rFracc._trip_00_7
rFracc.,1,shape_Fracc.-1,srv1111111,rFracc._trip_00_8
rFracc.,1,shape_Fracc.-1,srv1111111,rFracc._trip_00_9
