shape_id,shape_pt_sequence,shape_pt_lon,shape_pt_lat
shape_90-1,22,-97.935260,22.395720
shape_90-1,23,-97.933630,22.395360
shape_90-1,24,-97.932000,22.394330
shape_90-1,25,-97.930180,22.396490
shape_90-1,26,-97.928650,22.397540
shape_90-1,27,-97.926400,22.397420
shape_90-1,28,-97.925000,22.397360
shape_90-1,29,-97.923650,22.397720
shape_90-1,30,-97.920930,22.400160
shape_90-1,31,-97.909750,22.403970
shape_90-1,32,-97.893330,22.404880
shape_90-1,33,-97.888680,22.404640
shape_90-1,34,-97.888740,22.403810
shape_90-1,35,-97.889580,22.403370
shape_90-1,36,-97.890110,22.403310
shape_90-1,37,-97.890690,22.403710
shape_90-1,38,-97.884960,22.419160
shape_90-1,39,-97.884790,22.421110
shape_90-1,40,-97.885870,22.423610
shape_90-1,41,-97.895140,22.438440
shape_90-1,42,-97.903810,22.474570
shape_90-1,43,-97.903930,22.517610
shape_90-1,44,-97.904710,22.521080
shape_38-1,0,-97.881540,22.280670
shape_38-1,1,-97.880680,22.280970
shape_38-1,2,-97.880000,22.282590
shape_38-1,3,-97.879940,22.282790
shape_38-1,4,-97.879650,22.283040
shape_38-1,5,-97.879960,22.283330
shape_38-1,6,-97.880520,22.283590
shape_38-1,7,-97.881660,22.282940
shape_38-1,8,-97.881900,22.282730
shape_38-1,9,-97.882560,22.282770
shape_38-1,10,-97.884340,22.285630
shape_38-1,11,-97.884720,22.286760
shape_38-1,12,-97.881690,22.287370
shape_38-1,13,-97.880790,22.287260
shape_38-1,14,-97.876370,22.292160
shape_38-1,15,-97.879920,22.294160
shape_38-1,16,-97.879830,22.294480
shape_38-1,17,-97.876490,22.296240
shape_38-1,18,-97.881790,22.304900
shape_38-1,19,-97.881750,22.306960
shape_38-1,20,-97.880290,22.311130
shape_38-1,21,-97.878250,22.317310
shape_38-1,22,-97.874640,22.317350
shape_38-1,23,-97.872970,22.317170
shape_38-1,24,-97.870270,22.317230
shape_38-1,25,-97.869770,22.316730
shape_38-1,26,-97.868360,22.316770
shape_38-1,27,-97.868550,22.314010
shape_38-1,28,-97.864750,22.314060
shape_38-1,29,-97.863840,22.308640
shape_38-1,30,-97.863780,22.308120
shape_38-1,31,-97.863870,22.307820
shape_38-1,32,-97.863630,22.306010
shape_38-1,33,-97.863130,22.304930
shape_38-1,34,-97.860900,22.305740
shape_38-1,35,-97.860210,22.304010
shape_38-1,36,-97.857580,22.304950
shape_38-1,37,-97.857710,22.305140
shape_38-1,38,-97.855090,22.306160
shape_38-1,39,-97.852270,22.299360
shape_38-1,40,-97.854870,22.298420
shape_38-1,41,-97.850910,22.288820
shape_38-1,42,-97.850400,22.287140
shape_38-1,43,-97.846480,22.285900
shape_38-1,44,-97.847990,22.282010
shape_38-1,45,-97.840150,22.279440
shape_38-1,46,-97.841090,22.276870
shape_38-1,47,-97.834200,22.276960
shape_38-1,48,-97.834250,22.276660
shape_38-1,49,-97.835030,22.276660
shape_38-1,50,-97.834200,22.276960
shape_38-1,51,-97.833550,22.276960
shape_38-1,52,-97.833540,22.276660
shape_38-1,53,-97.834250,22.276660
shape_38-1,54,-97.833640,22.274690
shape_38-1,55,-97.824430,22.265230
shape_38-1,56,-97.825770,22.264140
shape_38-1,57,-97.822140,22.260540
shape_38-1,58,-97.825890,22.257330
shape_38-1,59,-97.822900,22.254150
shape_38-1,60,-97.823530,22.253620
shape_38-1,61,-97.824150,22.254210
shape_38-1,62,-97.823500,22.254770
shape_38-1,63,-97.823500,22.254770
shape_38-1,64,-97.824150,22.254210
shape_38-1,65,-97.823530,22.253620
shape_38-1,66,-97.822900,22.254150
shape_38-1,67,-97.825890,22.257330
shape_38-1,68,-97.822140,22.260540
shape_38-1,69,-97.825770,22.264140
shape_38-1,70,-97.824430,22.265230
shape_38-1,71,-97.833640,22.274690
shape_38-1,72,-97.834250,22.276660
shape_38-1,73,-97.833540,22.276660
shape_38-1,74,-97.833550,22.276960
shape_38-1,75,-97.834200,22.276960
shape_38-1,76,-97.835030,22.276660
shape_38-1,77,-97.834250,22.276660
shape_38-1,78,-97.834200,22.276960
shape_38-1,79,-97.841090,22.276870
shape_38-1,80,-97.840150,22.279440
shape_38-1,81,-97.847990,22.282010
shape_38-1,82,-97.846480,22.285900
shape_38-1,83,-97.850400,22.287140
shape_38-1,84,-97.850910,22.288820
shape_38-1,85,-97.854870,22.298420
shape_38-1,86,-97.852270,22.299360
shape_38-1,87,-97.855090,22.306160
shape_38-1,88,-97.857710,22.305140
shape_38-1,89,-97.857580,22.304950
shape_38-1,90,-97.860210,22.304010
shape_38-1,91,-97.860900,22.305740
shape_38-1,92,-97.863130,22.304930
shape_38-1,93,-97.863630,22.306010
shape_38-1,94,-97.863870,22.307820
shape_38-1,95,-97.863780,22.308120
shape_38-1,96,-97.863840,22.308640
shape_38-1,97,-97.864750,22.314060
shape_38-1,98,-97.868550,22.314010
shape_38-1,99,-97.868360,22.316770
shape_38-1,100,-97.869770,22.316730
shape_38-1,101,-97.870270,22.317230
shape_38-1,102,-97.872970,22.317170
shape_38-1,103,-97.873890,22.317620
shape_38-1,104,-97.874990,22.317820
shape_38-1,105,-97.876360,22.317780
shape_38-1,106,-97.876490,22.319810
shape_38-1,107,-97.877540,22.319690
shape_38-1,108,-97.880290,22.311130
shape_38-1,109,-97.881750,22.306960
shape_38-1,110,-97.881790,22.304900
shape_38-1,111,-97.876490,22.296240
shape_38-1,112,-97.879830,22.294480
shape_38-1,113,-97.879920,22.294160
shape_38-1,114,-97.876370,22.292160
shape_38-1,115,-97.880790,22.287260
shape_38-1,116,-97.881690,22.287370
shape_38-1,117,-97.884720,22.286760
shape_38-1,118,-97.884340,22.285630
shape_38-1,119,-97.882560,22.282770
shape_38-1,120,-97.881900,22.282730
shape_38-1,121,-97.881660,22.282940
shape_38-1,122,-97.880520,22.283590
shape_38-1,123,-97.879960,22.283330
shape_38-1,124,-97.879650,22.283040
shape_38-1,125,-97.879940,22.282790
shape_38-1,126,-97.880000,22.282590
shape_38-1,127,-97.880680,22.280970
shape_10-1,0,-97.886820,22.313170
shape_10-1,1,-97.887220,22.311170
shape_10-1,2,-97.882190,22.311240
shape_10-1,3,-97.882040,22.308470
shape_10-1,4,-97.881060,22.308620
shape_10-1,5,-97.873830,22.309020
shape_10-1,6,-97.869000,22.308760
shape_10-1,7,-97.869060,22.307190
shape_10-1,8,-97.863750,22.307110
shape_10-1,9,-97.863160,22.307320
shape_10-1,10,-97.861560,22.303530
shape_10-1,11,-97.857630,22.304950
shape_10-1,12,-97.856280,22.301690
shape_10-1,13,-97.853680,22.302680
shape_10-1,14,-97.851660,22.297730
shape_10-1,15,-97.854240,22.296770
shape_10-1,16,-97.855160,22.299090
shape_10-1,17,-97.855550,22.299230
shape_10-1,18,-97.857330,22.298640
shape_10-1,19,-97.855180,22.293510
shape_10-1,20,-97.853690,22.294060
shape_10-1,21,-97.850790,22.287010
shape_10-1,22,-97.849370,22.283730
shape_10-1,23,-97.854240,22.283610
shape_10-1,24,-97.854220,22.283220
shape_10-1,25,-97.854020,22.282550
shape_10-1,26,-97.853860,22.281660
shape_10-1,27,-97.854040,22.280280
shape_10-1,28,-97.851660,22.280000
shape_10-1,29,-97.852070,22.278690
shape_10-1,30,-97.850350,22.278360
shape_10-1,31,-97.850550,22.277890
shape_10-1,32,-97.852010,22.273890
shape_10-1,33,-97.852260,22.272930
shape_10-1,34,-97.853400,22.270470
shape_10-1,35,-97.855500,22.271100
shape_10-1,36,-97.855700,22.271180
shape_10-1,37,-97.855840,22.270410
shape_10-1,38,-97.858490,22.271350
shape_10-1,39,-97.860310,22.271890
shape_10-1,40,-97.861340,22.271860
shape_10-1,41,-97.862480,22.271360
shape_10-1,42,-97.862990,22.270800
shape_10-1,43,-97.863220,22.270330
shape_10-1,44,-97.863630,22.269030
shape_10-1,45,-97.864010,22.268610
shape_10-1,46,-97.861920,22.267460
shape_10-1,47,-97.860150,22.267160
shape_10-1,48,-97.857480,22.266270
shape_10-1,49,-97.859180,22.261050
shape_10-1,50,-97.858110,22.260770
shape_10-1,51,-97.857160,22.260640
shape_10-1,52,-97.856110,22.260350
shape_10-1,53,-97.856830,22.258480
shape_10-1,54,-97.856890,22.258120
shape_10-1,55,-97.856940,22.257220
shape_10-1,56,-97.857780,22.255640
shape_10-1,57,-97.858290,22.252220
shape_10-1,58,-97.857580,22.246620
shape_10-1,59,-97.855250,22.245330
shape_10-1,60,-97.855460,22.243420
shape_10-1,61,-97.855230,22.242270
shape_10-1,62,-97.857730,22.240720
shape_10-1,63,-97.857970,22.240500
shape_10-1,64,-97.858230,22.240190
shape_10-1,65,-97.859090,22.236690
shape_10-1,66,-97.859020,22.236270
shape_10-1,67,-97.858720,22.235880
shape_10-1,68,-97.857130,22.234550
shape_10-1,69,-97.857090,22.234170
shape_10-1,70,-97.857180,22.233770
shape_10-1,71,-97.859150,22.231690
shape_10-1,72,-97.859540,22.231230
shape_10-1,73,-97.859770,22.230710
shape_10-1,74,-97.858760,22.226340
shape_10-1,75,-97.858570,22.225910
shape_10-1,76,-97.858230,22.225610
shape_10-1,77,-97.857780,22.225430
shape_10-1,78,-97.859450,22.221950
shape_10-1,79,-97.855850,22.220360
shape_10-1,80,-97.857440,22.217380
shape_10-1,81,-97.859240,22.214000
shape_10-1,82,-97.859240,22.214000
shape_10-1,83,-97.858380,22.213570
shape_10-1,84,-97.856900,22.216530
shape_10-1,85,-97.855400,22.219190
shape_10-1,86,-97.854040,22.221670
shape_10-1,87,-97.854840,22.221870
shape_10-1,88,-97.855570,22.221850
shape_10-1,89,-97.856290,22.222070
shape_10-1,90,-97.856680,22.222550
shape_10-1,91,-97.856810,22.223090
shape_10-1,92,-97.856230,22.224080
shape_10-1,93,-97.856100,22.224590
shape_10-1,94,-97.856230,22.225050
shape_10-1,95,-97.856660,22.225390
shape_10-1,96,-97.857260,22.225550
shape_10-1,97,-97.858010,22.225630
shape_10-1,98,-97.858470,22.225970
shape_10-1,99,-97.859620,22.230730
shape_10-1,100,-97.859470,22.231190
shape_10-1,101,-97.859150,22.231690
shape_10-1,102,-97.857180,22.233770
shape_10-1,103,-97.857050,22.234150
shape_10-1,104,-97.857130,22.234550
shape_10-1,105,-97.858640,22.236020
shape_10-1,106,-97.858830,22.236290
shape_10-1,107,-97.858920,22.236590
shape_10-1,108,-97.858230,22.240230
shape_10-1,109,-97.857970,22.240500
shape_10-1,110,-97.857710,22.240660
shape_10-1,111,-97.855140,22.242070
shape_10-1,112,-97.855050,22.242330
shape_10-1,113,-97.855330,22.243170
shape_10-1,114,-97.855250,22.245330
shape_10-1,115,-97.857580,22.246620
shape_10-1,116,-97.857930,22.249180
shape_10-1,117,-97.858290,22.252220
shape_10-1,118,-97.857780,22.255640
shape_10-1,119,-97.856940,22.257220
shape_10-1,120,-97.856890,22.258120
shape_10-1,121,-97.856830,22.258480
shape_10-1,122,-97.856110,22.260350
shape_10-1,123,-97.857160,22.260640
shape_10-1,124,-97.858110,22.260770
shape_10-1,125,-97.859180,22.261050
shape_10-1,126,-97.858360,22.263600
shape_10-1,127,-97.857480,22.266270
shape_10-1,128,-97.860150,22.267160
shape_10-1,129,-97.861920,22.267460
shape_10-1,130,-97.864010,22.268610
shape_10-1,131,-97.863630,22.269030
shape_10-1,132,-97.863220,22.270330
shape_10-1,133,-97.862990,22.270800
shape_10-1,134,-97.862480,22.271360
shape_10-1,135,-97.861340,22.271860
shape_10-1,136,-97.860310,22.271890
shape_10-1,137,-97.858490,22.271350
shape_10-1,138,-97.857330,22.270930
shape_10-1,139,-97.857030,22.271640
shape_10-1,140,-97.855700,22.271180
shape_10-1,141,-97.855500,22.271100
shape_10-1,142,-97.854420,22.273930
shape_10-1,143,-97.853850,22.273500
shape_10-1,144,-97.852440,22.273070
shape_10-1,145,-97.852010,22.273890
shape_10-1,146,-97.850550,22.277890
shape_10-1,147,-97.854680,22.278540
shape_10-1,148,-97.854040,22.280280
shape_10-1,149,-97.853860,22.281660
shape_10-1,150,-97.854020,22.282550
shape_10-1,151,-97.854220,22.283220
shape_10-1,152,-97.854240,22.283610
shape_10-1,153,-97.849370,22.283730
shape_10-1,154,-97.850790,22.287010
shape_10-1,155,-97.853690,22.294060
shape_10-1,156,-97.855180,22.293510
shape_10-1,157,-97.857330,22.298640
shape_10-1,158,-97.855550,22.299230
shape_10-1,159,-97.855160,22.299090
shape_10-1,160,-97.854240,22.296770
shape_10-1,161,-97.851660,22.297730
shape_10-1,162,-97.853680,22.302680
shape_10-1,163,-97.856280,22.301690
shape_10-1,164,-97.857630,22.304950
shape_10-1,165,-97.861560,22.303530
shape_10-1,166,-97.863160,22.307320
shape_10-1,167,-97.863750,22.307110
shape_10-1,168,-97.869060,22.307190
shape_10-1,169,-97.868850,22.310840
shape_10-1,170,-97.873720,22.310940
shape_10-1,171,-97.876550,22.310940
shape_10-1,172,-97.880350,22.310660
shape_10-1,173,-97.882150,22.310480
shape_10-1,174,-97.882190,22.311240
shape_10-1,175,-97.887220,22.311170
shape_26-1,0,-97.882670,22.323060
shape_26-1,1,-97.884440,22.323260
shape_26-1,2,-97.884360,22.319690
shape_26-1,3,-97.884340,22.319080
shape_26-1,4,-97.884250,22.317810
shape_26-1,5,-97.885570,22.317860
shape_26-1,6,-97.885720,22.317790
shape_26-1,7,-97.885840,22.316780
shape_26-1,8,-97.886070,22.316220
shape_26-1,9,-97.886710,22.314700
shape_26-1,10,-97.886940,22.313620
shape_26-1,11,-97.887160,22.311970
shape_26-1,12,-97.887350,22.311180
shape_26-1,13,-97.888220,22.306960
shape_26-1,14,-97.891120,22.306710
shape_26-1,15,-97.891380,22.305230
shape_26-1,16,-97.891900,22.304710
shape_26-1,17,-97.892610,22.305250
shape_26-1,18,-97.895510,22.301960
shape_26-1,19,-97.893320,22.300280
shape_26-1,20,-97.892870,22.300020
shape_26-1,21,-97.892090,22.300400
shape_26-1,22,-97.891830,22.300380
shape_26-1,23,-97.890820,22.301870
shape_26-1,24,-97.890530,22.302270
shape_26-1,25,-97.890410,22.302240
shape_26-1,26,-97.890290,22.302500
shape_26-1,27,-97.889210,22.302040
shape_26-1,28,-97.890320,22.300000
shape_26-1,29,-97.889730,22.299870
shape_26-1,30,-97.890220,22.298910
shape_26-1,31,-97.889750,22.298060
shape_26-1,32,-97.889050,22.298480
shape_26-1,33,-97.887800,22.299160
shape_26-1,34,-97.886120,22.301930
shape_26-1,35,-97.885420,22.303090
shape_26-1,36,-97.885330,22.303240
shape_26-1,37,-97.884090,22.302870
shape_26-1,38,-97.885050,22.301340
shape_26-1,39,-97.884940,22.301270
shape_26-1,40,-97.884040,22.301260
shape_26-1,41,-97.883980,22.300420
shape_26-1,42,-97.883970,22.300080
shape_26-1,43,-97.884770,22.298820
shape_26-1,44,-97.884920,22.298740
shape_26-1,45,-97.884660,22.298480
shape_26-1,46,-97.886910,22.296910
shape_26-1,47,-97.886340,22.296250
shape_26-1,48,-97.886120,22.295470
shape_26-1,49,-97.883180,22.295180
shape_26-1,50,-97.882050,22.295110
shape_26-1,51,-97.881120,22.294840
shape_26-1,52,-97.880540,22.294560
shape_26-1,53,-97.880170,22.294440
shape_26-1,54,-97.879750,22.294060
shape_26-1,55,-97.877760,22.292940
shape_26-1,56,-97.876390,22.292140
shape_26-1,57,-97.880850,22.287260
shape_26-1,58,-97.881210,22.287360
shape_26-1,59,-97.880740,22.287220
shape_26-1,60,-97.881030,22.285200
shape_26-1,61,-97.881230,22.285120
shape_26-1,62,-97.882540,22.284290
shape_26-1,63,-97.882860,22.283470
shape_26-1,64,-97.883010,22.283350
shape_26-1,65,-97.882610,22.282730
shape_26-1,66,-97.881480,22.282720
shape_26-1,67,-97.881550,22.280690
shape_26-1,68,-97.881550,22.280150
shape_26-1,69,-97.881960,22.278930
shape_26-1,70,-97.881500,22.278960
shape_26-1,71,-97.880800,22.278810
shape_26-1,72,-97.879430,22.277930
shape_26-1,73,-97.878330,22.276830
shape_26-1,74,-97.877840,22.276460
shape_26-1,75,-97.876360,22.276040
shape_26-1,76,-97.874050,22.275450
shape_26-1,77,-97.874390,22.274350
shape_26-1,78,-97.874680,22.273320
shape_26-1,79,-97.874760,22.272480
shape_26-1,80,-97.874030,22.270750
shape_26-1,81,-97.873760,22.269440
shape_26-1,82,-97.873840,22.267350
shape_26-1,83,-97.874470,22.265590
shape_26-1,84,-97.875190,22.263360
shape_26-1,85,-97.876190,22.259560
shape_26-1,86,-97.875610,22.259070
shape_26-1,87,-97.873920,22.257240
shape_26-1,88,-97.873550,22.256190
shape_26-1,89,-97.873530,22.255220
shape_26-1,90,-97.873090,22.253780
shape_26-1,91,-97.874140,22.253480
shape_26-1,92,-97.872670,22.249530
shape_26-1,93,-97.871420,22.247340
shape_26-1,94,-97.867230,22.249420
shape_26-1,95,-97.867650,22.247060
shape_26-1,96,-97.867100,22.245210
shape_26-1,97,-97.866990,22.244400
shape_26-1,98,-97.867020,22.243450
shape_26-1,99,-97.867040,22.242330
shape_26-1,100,-97.866900,22.241240
shape_26-1,101,-97.866410,22.237980
shape_26-1,102,-97.865960,22.236370
shape_26-1,103,-97.865640,22.235370
shape_26-1,104,-97.864790,22.235690
shape_26-1,105,-97.864410,22.235790
shape_26-1,106,-97.864100,22.236160
shape_26-1,107,-97.860300,22.236210
shape_26-1,108,-97.859050,22.236230
shape_26-1,109,-97.858910,22.236240
shape_26-1,110,-97.857270,22.234730
shape_26-1,111,-97.857120,22.234230
shape_26-1,112,-97.857240,22.233710
shape_26-1,113,-97.858140,22.232790
shape_26-1,114,-97.858780,22.232130
shape_26-1,115,-97.859290,22.231540
shape_26-1,116,-97.859650,22.230830
shape_26-1,117,-97.859700,22.230140
shape_26-1,118,-97.859480,22.229230
shape_26-1,119,-97.859110,22.228130
shape_26-1,120,-97.858810,22.226610
shape_26-1,121,-97.858510,22.225890
shape_26-1,122,-97.857860,22.225520
shape_26-1,123,-97.857720,22.225500
shape_26-1,124,-97.859440,22.221900
shape_26-1,125,-97.854160,22.219570
shape_26-1,126,-97.854990,22.218000
shape_26-1,127,-97.854990,22.218000
shape_26-1,128,-97.853290,22.217230
shape_26-1,129,-97.851450,22.220620
shape_26-1,130,-97.854240,22.221800
shape_26-1,131,-97.855810,22.221850
shape_26-1,132,-97.856660,22.222530
shape_26-1,133,-97.856760,22.223050
shape_26-1,134,-97.856160,22.224560
shape_26-1,135,-97.856760,22.225410
shape_26-1,136,-97.857720,22.225500
shape_26-1,137,-97.858670,22.223540
shape_26-1,138,-97.863000,22.225320
shape_26-1,139,-97.861410,22.228740
shape_26-1,140,-97.861340,22.229690
shape_26-1,141,-97.861040,22.230490
shape_26-1,142,-97.861080,22.232540
shape_26-1,143,-97.863250,22.232200
shape_26-1,144,-97.863520,22.233500
shape_26-1,145,-97.863400,22.234150
shape_26-1,146,-97.863640,22.241170
shape_26-1,147,-97.864620,22.241520
shape_26-1,148,-97.866210,22.241240
shape_26-1,149,-97.866480,22.246870
shape_26-1,150,-97.866320,22.248380
shape_26-1,151,-97.866010,22.249940
shape_26-1,152,-97.870510,22.247830
shape_26-1,153,-97.871740,22.249920
shape_26-1,154,-97.873090,22.253780
shape_26-1,155,-97.873530,22.255220
shape_26-1,156,-97.873550,22.256190
shape_26-1,157,-97.873920,22.257240
shape_26-1,158,-97.875610,22.259070
shape_26-1,159,-97.876190,22.259560
shape_26-1,160,-97.875190,22.263360
shape_26-1,161,-97.874470,22.265590
shape_26-1,162,-97.873840,22.267350
shape_26-1,163,-97.873760,22.269440
shape_26-1,164,-97.874030,22.270750
shape_26-1,165,-97.874760,22.272480
shape_26-1,166,-97.874680,22.273320
shape_26-1,167,-97.874390,22.274350
shape_26-1,168,-97.874050,22.275450
shape_26-1,169,-97.876360,22.276040
shape_26-1,170,-97.877840,22.276460
shape_26-1,171,-97.878330,22.276830
shape_26-1,172,-97.879430,22.277930
shape_26-1,173,-97.880800,22.278810
shape_26-1,174,-97.881500,22.278960
shape_26-1,175,-97.881960,22.278930
shape_26-1,176,-97.881550,22.280150
shape_26-1,177,-97.881550,22.280690
shape_26-1,178,-97.881480,22.282720
shape_26-1,179,-97.882610,22.282730
shape_26-1,180,-97.883010,22.283350
shape_26-1,181,-97.882860,22.283470
shape_26-1,182,-97.882540,22.284290
shape_26-1,183,-97.881230,22.285120
shape_26-1,184,-97.881030,22.285200
shape_26-1,185,-97.880740,22.287220
shape_26-1,186,-97.881210,22.287360
shape_26-1,187,-97.880850,22.287260
shape_26-1,188,-97.876390,22.292140
shape_26-1,189,-97.877760,22.292940
shape_26-1,190,-97.879750,22.294060
shape_26-1,191,-97.880170,22.294440
shape_26-1,192,-97.880540,22.294560
shape_26-1,193,-97.881120,22.294840
shape_26-1,194,-97.882050,22.295110
shape_26-1,195,-97.883180,22.295180
shape_26-1,196,-97.886120,22.295470
shape_26-1,197,-97.886340,22.296250
shape_26-1,198,-97.886910,22.296910
shape_26-1,199,-97.884660,22.298480
shape_26-1,200,-97.884920,22.298740
shape_26-1,201,-97.884770,22.298820
shape_26-1,202,-97.883970,22.300080
shape_26-1,203,-97.883980,22.300420
shape_26-1,204,-97.884040,22.301260
shape_26-1,205,-97.884940,22.301270
shape_26-1,206,-97.885050,22.301340
shape_26-1,207,-97.884090,22.302870
shape_26-1,208,-97.885330,22.303240
shape_26-1,209,-97.885420,22.303090
shape_26-1,210,-97.886120,22.301930
shape_26-1,211,-97.887800,22.299160
shape_26-1,212,-97.889050,22.298480
shape_26-1,213,-97.889750,22.298060
shape_26-1,214,-97.890220,22.298910
shape_26-1,215,-97.889730,22.299870
shape_26-1,216,-97.890320,22.300000
shape_26-1,217,-97.889210,22.302040
shape_26-1,218,-97.890290,22.302500
shape_26-1,219,-97.890410,22.302240
shape_26-1,220,-97.890530,22.302270
shape_26-1,221,-97.890820,22.301870
shape_26-1,222,-97.891830,22.300380
shape_26-1,223,-97.892090,22.300400
shape_26-1,224,-97.892870,22.300020
shape_26-1,225,-97.893320,22.300280
shape_26-1,226,-97.895510,22.301960
shape_26-1,227,-97.892610,22.305250
shape_26-1,228,-97.891900,22.304710
shape_26-1,229,-97.891380,22.305230
shape_26-1,230,-97.891120,22.306710
shape_26-1,231,-97.888220,22.306960
shape_26-1,232,-97.887350,22.311180
shape_26-1,233,-97.887160,22.311970
shape_26-1,234,-97.886940,22.313620
shape_26-1,235,-97.886710,22.314700
shape_26-1,236,-97.886070,22.316220
shape_26-1,237,-97.885840,22.316780
shape_26-1,238,-97.885500,22.317330
shape_26-1,239,-97.884790,22.317350
shape_26-1,240,-97.883370,22.317350
shape_26-1,241,-97.882480,22.317370
shape_26-1,242,-97.882490,22.317880
shape_26-1,243,-97.882690,22.323070
shape_51-1,0,-97.857310,22.335030
shape_51-1,1,-97.863840,22.332760
shape_51-1,2,-97.867680,22.342040
shape_51-1,3,-97.868650,22.341670
shape_51-1,4,-97.864430,22.331570
shape_51-1,5,-97.868150,22.330250
shape_51-1,6,-97.868590,22.331280
shape_51-1,7,-97.873240,22.329640
shape_51-1,8,-97.872560,22.327400
shape_51-1,9,-97.872160,22.326460
shape_51-1,10,-97.870700,22.324480
shape_51-1,11,-97.870070,22.323670
shape_51-1,12,-97.869560,22.321570
shape_51-1,13,-97.868450,22.317020
shape_51-1,14,-97.869060,22.307190
shape_51-1,15,-97.863760,22.307100
shape_51-1,16,-97.863150,22.307340
shape_51-1,17,-97.862660,22.306250
shape_51-1,18,-97.861560,22.303540
shape_51-1,19,-97.857610,22.304970
shape_51-1,20,-97.854400,22.297160
shape_51-1,21,-97.852460,22.292520
shape_51-1,22,-97.849840,22.285780
shape_51-1,23,-97.845310,22.274710
shape_51-1,24,-97.845680,22.274310
shape_51-1,25,-97.853040,22.255100
shape_51-1,26,-97.854260,22.251570
shape_51-1,27,-97.854920,22.250590
shape_51-1,28,-97.854620,22.247970
shape_51-1,29,-97.855200,22.247000
shape_51-1,30,-97.855370,22.243270
shape_51-1,31,-97.855120,22.242250
shape_51-1,32,-97.854020,22.240780
shape_51-1,33,-97.853230,22.238780
shape_51-1,34,-97.852610,22.238040
shape_51-1,35,-97.849820,22.237090
shape_51-1,36,-97.848790,22.234920
shape_51-1,37,-97.847800,22.232500
shape_51-1,38,-97.846660,22.230730
shape_51-1,39,-97.846790,22.229280
shape_51-1,40,-97.856040,22.212060
shape_51-1,41,-97.857770,22.212700
shape_51-1,42,-97.857990,22.212180
shape_51-1,43,-97.857990,22.212180
shape_51-1,44,-97.857770,22.212700
shape_51-1,45,-97.856940,22.212420
shape_51-1,46,-97.856720,22.212830
shape_51-1,47,-97.855820,22.212440
shape_51-1,48,-97.854900,22.212330
shape_51-1,49,-97.852410,22.216800
shape_51-1,50,-97.853300,22.217230
shape_51-1,51,-97.846790,22.229280
shape_51-1,52,-97.846660,22.230730
shape_51-1,53,-97.847760,22.232340
shape_51-1,54,-97.848190,22.233290
shape_51-1,55,-97.848790,22.234920
shape_51-1,56,-97.849820,22.237090
shape_51-1,57,-97.852610,22.238040
shape_51-1,58,-97.853230,22.238780
shape_51-1,59,-97.854020,22.240780
shape_51-1,60,-97.855120,22.242250
shape_51-1,61,-97.855370,22.243270
shape_51-1,62,-97.855200,22.247000
shape_51-1,63,-97.854620,22.247970
shape_51-1,64,-97.854920,22.250590
shape_51-1,65,-97.854260,22.251570
shape_51-1,66,-97.853040,22.255100
shape_51-1,67,-97.845680,22.274310
shape_51-1,68,-97.845630,22.274500
shape_51-1,69,-97.849840,22.285780
shape_51-1,70,-97.852950,22.292190
shape_51-1,71,-97.852560,22.292630
shape_51-1,72,-97.854400,22.297160
shape_51-1,73,-97.857610,22.304970
shape_51-1,74,-97.861560,22.303540
shape_51-1,75,-97.862660,22.306250
shape_51-1,76,-97.863150,22.307340
shape_51-1,77,-97.863760,22.307100
shape_51-1,78,-97.869060,22.307190
shape_51-1,79,-97.868450,22.317020
shape_51-1,80,-97.869560,22.321570
shape_51-1,81,-97.870070,22.323670
shape_51-1,82,-97.870700,22.324480
shape_51-1,83,-97.872160,22.326460
shape_51-1,84,-97.872560,22.327400
shape_51-1,85,-97.873240,22.329640
shape_51-1,86,-97.868590,22.331280
shape_51-1,87,-97.868150,22.330250
shape_51-1,88,-97.864430,22.331570
shape_51-1,89,-97.868650,22.341670
shape_51-1,90,-97.867680,22.342040
shape_51-1,91,-97.863870,22.332810
shape_51-1,92,-97.857370,22.335130
shape_42-1,0,-97.889420,22.313870
shape_42-1,1,-97.889600,22.313310
shape_42-1,2,-97.889860,22.311870
shape_42-1,3,-97.882140,22.312070
shape_42-1,4,-97.882070,22.308430
shape_42-1,5,-97.880620,22.308620
shape_42-1,6,-97.876490,22.308840
shape_42-1,7,-97.873810,22.308990
shape_42-1,8,-97.868990,22.308750
shape_42-1,9,-97.869040,22.307190
shape_42-1,10,-97.863780,22.307100
shape_42-1,11,-97.863150,22.307340
shape_42-1,12,-97.861530,22.303550
shape_42-1,13,-97.857610,22.304960
shape_42-1,14,-97.856180,22.301720
shape_42-1,15,-97.853680,22.302650
shape_42-1,16,-97.851670,22.297720
shape_42-1,17,-97.854240,22.296780
shape_42-1,18,-97.855250,22.299340
shape_42-1,19,-97.857350,22.298650
shape_42-1,20,-97.855170,22.293500
shape_42-1,21,-97.853680,22.294110
shape_42-1,22,-97.852940,22.292230
shape_42-1,23,-97.853980,22.287140
shape_42-1,24,-97.854220,22.285680
shape_42-1,25,-97.854200,22.283590
shape_42-1,26,-97.853970,22.282480
shape_42-1,27,-97.854040,22.280270
shape_42-1,28,-97.854830,22.278150
shape_42-1,29,-97.854660,22.278540
shape_42-1,30,-97.850420,22.277890
shape_42-1,31,-97.852010,22.273860
shape_42-1,32,-97.852060,22.272970
shape_42-1,33,-97.853160,22.270340
